"","var_name","var_desc","var_type","class"
"3730","in402ab_19_state3","Punjab- state spesific pension received by hhmember-19",0,"numeric"
"3731","in402ab_19_state4","Chandigarh- state spesific pension received by hhmember-19",0,"numeric"
"3732","in402ab_19_state5","Uttarakhand- state spesific pension received by hhmember-19",0,"numeric"
"3733","in402ab_19_state6","Haryana- state spesific pension received by hhmember-19",0,"numeric"
"3734","in402ab_19_state7","Delhi- state spesific pension received by hhmember-19",0,"numeric"
"3735","in402ab_19_state8","Rajasthan- state spesific pension received by hhmember-19",0,"numeric"
"3736","in402ab_19_state9","Uttar Pradesh- state spesific pension received by hhmember-19",0,"numeric"
"3737","in402ab_19_state10","Bihar- state spesific pension received by hhmember-19",0,"numeric"
"3738","in402ab_19_state11","Sikkim- state spesific pension received by hhmember-19",0,"numeric"
"3739","in402ab_19_state12","Arunachal Pradesh- state spesific pension received by hhmember-19",0,"numeric"
"3740","in402ab_19_state13","Nagaland- state spesific pension received by hhmember-19",0,"numeric"
"3741","in402ab_19_state14","Manipur- state spesific pension received by hhmember-19",0,"numeric"
"3742","in402ab_19_state15","Mizoram- state spesific pension received by hhmember-19",0,"numeric"
"3743","in402ab_19_state16","Tripura- state spesific pension received by hhmember-19",0,"numeric"
"3744","in402ab_19_state17","Meghalaya- state spesific pension received by hhmember-19",0,"numeric"
"3745","in402ab_19_state18","Assam- state spesific pension received by hhmember-19",0,"numeric"
"3746","in402ab_19_state19","West Bengal- state spesific pension received by hhmember-19",0,"numeric"
"3747","in402ab_19_state20","Jharkhand- state spesific pension received by hhmember-19",0,"numeric"
"3748","in402ab_19_state21","Odisha- state spesific pension received by hhmember-19",0,"numeric"
"3749","in402ab_19_state22","Chhatisgarh- state spesific pension received by hhmember-19",0,"numeric"
"3750","in402ab_19_state23","Madhya Pradesh- state spesific pension received by hhmember-19",0,"numeric"
"3751","in402ab_19_state24","Gujarat- state spesific pension received by hhmember-19",0,"numeric"
"3752","in402ab_19_state25","Daman and Diu- state spesific pension received by hhmember-19",0,"numeric"
"3753","in402ab_19_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-19",0,"numeric"
"3754","in402ab_19_state27","Maharashtra- state spesific pension received by hhmember-19",0,"numeric"
"3755","in402ab_19_state28","Andhra Pradesh- state spesific pension received by hhmember-19",0,"numeric"
"3756","in402ab_19_state29","Karnataka- state spesific pension received by hhmember-19",0,"numeric"
"3757","in402ab_19_state30","Goa- state spesific pension received by hhmember-19",0,"numeric"
"3758","in402ab_19_state31","Lakshadweep- state spesific pension received by hhmember-19",0,"numeric"
"3759","in402ab_19_state32","Kerala- state spesific pension received by hhmember-19",0,"numeric"
"3760","in402ab_19_state33","Tamil Nadu- state spesific pension received by hhmember-19",0,"numeric"
"3761","in402ab_19_state34","Puducherry- state spesific pension received by hhmember-19",0,"numeric"
"3762","in402ab_19_state35","Andaman and Nicobar- state spesific pension received by hhmember-19",0,"numeric"
"3763","in402ab_19_state36","Telangana- state spesific pension received by hhmember-19",0,"numeric"
"3764","in402ab_20_state1","Jammu and Kashmir- state spesific pension received by hhmember-20",0,"numeric"
"3765","in402ab_20_state2","Himachal Pradesh- state spesific pension received by hhmember-20",0,"numeric"
"3766","in402ab_20_state3","Punjab- state spesific pension received by hhmember-20",0,"numeric"
"3767","in402ab_20_state4","Chandigarh- state spesific pension received by hhmember-20",0,"numeric"
"3768","in402ab_20_state5","Uttarakhand- state spesific pension received by hhmember-20",0,"numeric"
"3769","in402ab_20_state6","Haryana- state spesific pension received by hhmember-20",0,"numeric"
"3770","in402ab_20_state7","Delhi- state spesific pension received by hhmember-20",0,"numeric"
"3771","in402ab_20_state8","Rajasthan- state spesific pension received by hhmember-20",0,"numeric"
"3772","in402ab_20_state9","Uttar Pradesh- state spesific pension received by hhmember-20",0,"numeric"
"3773","in402ab_20_state10","Bihar- state spesific pension received by hhmember-20",0,"numeric"
"3774","in402ab_20_state11","Sikkim- state spesific pension received by hhmember-20",0,"numeric"
"3775","in402ab_20_state12","Arunachal Pradesh- state spesific pension received by hhmember-20",0,"numeric"
"3776","in402ab_20_state13","Nagaland- state spesific pension received by hhmember-20",0,"numeric"
"3777","in402ab_20_state14","Manipur- state spesific pension received by hhmember-20",0,"numeric"
"3778","in402ab_20_state15","Mizoram- state spesific pension received by hhmember-20",0,"numeric"
"3779","in402ab_20_state16","Tripura- state spesific pension received by hhmember-20",0,"numeric"
"3780","in402ab_20_state17","Meghalaya- state spesific pension received by hhmember-20",0,"numeric"
"3781","in402ab_20_state18","Assam- state spesific pension received by hhmember-20",0,"numeric"
"3782","in402ab_20_state19","West Bengal- state spesific pension received by hhmember-20",0,"numeric"
"3783","in402ab_20_state20","Jharkhand- state spesific pension received by hhmember-20",0,"numeric"
"3784","in402ab_20_state21","Odisha- state spesific pension received by hhmember-20",0,"numeric"
"3785","in402ab_20_state22","Chhatisgarh- state spesific pension received by hhmember-20",0,"numeric"
"3786","in402ab_20_state23","Madhya Pradesh- state spesific pension received by hhmember-20",0,"numeric"
"3787","in402ab_20_state24","Gujarat- state spesific pension received by hhmember-20",0,"numeric"
"3788","in402ab_20_state25","Daman and Diu- state spesific pension received by hhmember-20",0,"numeric"
"3789","in402ab_20_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-20",0,"numeric"
"3790","in402ab_20_state27","Maharashtra- state spesific pension received by hhmember-20",0,"numeric"
"3791","in402ab_20_state28","Andhra Pradesh- state spesific pension received by hhmember-20",0,"numeric"
"3792","in402ab_20_state29","Karnataka- state spesific pension received by hhmember-20",0,"numeric"
"3793","in402ab_20_state30","Goa- state spesific pension received by hhmember-20",0,"numeric"
"3794","in402ab_20_state31","Lakshadweep- state spesific pension received by hhmember-20",0,"numeric"
"3795","in402ab_20_state32","Kerala- state spesific pension received by hhmember-20",0,"numeric"
"3796","in402ab_20_state33","Tamil Nadu- state spesific pension received by hhmember-20",0,"numeric"
"3797","in402ab_20_state34","Puducherry- state spesific pension received by hhmember-20",0,"numeric"
"3798","in402ab_20_state35","Andaman and Nicobar- state spesific pension received by hhmember-20",0,"numeric"
"3799","in402ab_20_state36","Telangana- state spesific pension received by hhmember-20",0,"numeric"
"3800","in402ab_21_state1","Jammu and Kashmir- state spesific pension received by hhmember-21",0,"numeric"
"3801","in402ab_21_state2","Himachal Pradesh- state spesific pension received by hhmember-21",0,"numeric"
"3802","in402ab_21_state3","Punjab- state spesific pension received by hhmember-21",0,"numeric"
"3803","in402ab_21_state4","Chandigarh- state spesific pension received by hhmember-21",0,"numeric"
"3804","in402ab_21_state5","Uttarakhand- state spesific pension received by hhmember-21",0,"numeric"
"3805","in402ab_21_state6","Haryana- state spesific pension received by hhmember-21",0,"numeric"
"3806","in402ab_21_state7","Delhi- state spesific pension received by hhmember-21",0,"numeric"
"3807","in402ab_21_state8","Rajasthan- state spesific pension received by hhmember-21",0,"numeric"
"3808","in402ab_21_state9","Uttar Pradesh- state spesific pension received by hhmember-21",0,"numeric"
"3809","in402ab_21_state10","Bihar- state spesific pension received by hhmember-21",0,"numeric"
"3810","in402ab_21_state11","Sikkim- state spesific pension received by hhmember-21",0,"numeric"
"3811","in402ab_21_state12","Arunachal Pradesh- state spesific pension received by hhmember-21",0,"numeric"
"3812","in402ab_21_state13","Nagaland- state spesific pension received by hhmember-21",0,"numeric"
"3813","in402ab_21_state14","Manipur- state spesific pension received by hhmember-21",0,"numeric"
"3814","in402ab_21_state15","Mizoram- state spesific pension received by hhmember-21",0,"numeric"
"3815","in402ab_21_state16","Tripura- state spesific pension received by hhmember-21",0,"numeric"
"3816","in402ab_21_state17","Meghalaya- state spesific pension received by hhmember-21",0,"numeric"
"3817","in402ab_21_state18","Assam- state spesific pension received by hhmember-21",0,"numeric"
"3818","in402ab_21_state19","West Bengal- state spesific pension received by hhmember-21",0,"numeric"
"3819","in402ab_21_state20","Jharkhand- state spesific pension received by hhmember-21",0,"numeric"
"3820","in402ab_21_state21","Odisha- state spesific pension received by hhmember-21",0,"numeric"
"3821","in402ab_21_state22","Chhatisgarh- state spesific pension received by hhmember-21",0,"numeric"
"3822","in402ab_21_state23","Madhya Pradesh- state spesific pension received by hhmember-21",0,"numeric"
"3823","in402ab_21_state24","Gujarat- state spesific pension received by hhmember-21",0,"numeric"
"3824","in402ab_21_state25","Daman and Diu- state spesific pension received by hhmember-21",0,"numeric"
"3825","in402ab_21_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-21",0,"numeric"
"3826","in402ab_21_state27","Maharashtra- state spesific pension received by hhmember-21",0,"numeric"
"3827","in402ab_21_state28","Andhra Pradesh- state spesific pension received by hhmember-21",0,"numeric"
"3828","in402ab_21_state29","Karnataka- state spesific pension received by hhmember-21",0,"numeric"
"3829","in402ab_21_state30","Goa- state spesific pension received by hhmember-21",0,"numeric"
"3830","in402ab_21_state31","Lakshadweep- state spesific pension received by hhmember-21",0,"numeric"
"3831","in402ab_21_state32","Kerala- state spesific pension received by hhmember-21",0,"numeric"
"3832","in402ab_21_state33","Tamil Nadu- state spesific pension received by hhmember-21",0,"numeric"
"3833","in402ab_21_state34","Puducherry- state spesific pension received by hhmember-21",0,"numeric"
"3834","in402ab_21_state35","Andaman and Nicobar- state spesific pension received by hhmember-21",0,"numeric"
"3835","in402ab_21_state36","Telangana- state spesific pension received by hhmember-21",0,"numeric"
"3836","in402ab_22_state1","Jammu and Kashmir- state spesific pension received by hhmember-22",0,"numeric"
"3837","in402ab_22_state2","Himachal Pradesh- state spesific pension received by hhmember-22",0,"numeric"
"3838","in402ab_22_state3","Punjab- state spesific pension received by hhmember-22",0,"numeric"
"3839","in402ab_22_state4","Chandigarh- state spesific pension received by hhmember-22",0,"numeric"
"3840","in402ab_22_state5","Uttarakhand- state spesific pension received by hhmember-22",0,"numeric"
"3841","in402ab_22_state6","Haryana- state spesific pension received by hhmember-22",0,"numeric"
"3842","in402ab_22_state7","Delhi- state spesific pension received by hhmember-22",0,"numeric"
"3843","in402ab_22_state8","Rajasthan- state spesific pension received by hhmember-22",0,"numeric"
"3844","in402ab_22_state9","Uttar Pradesh- state spesific pension received by hhmember-22",0,"numeric"
"3845","in402ab_22_state10","Bihar- state spesific pension received by hhmember-22",0,"numeric"
"3846","in402ab_22_state11","Sikkim- state spesific pension received by hhmember-22",0,"numeric"
"3847","in402ab_22_state12","Arunachal Pradesh- state spesific pension received by hhmember-22",0,"numeric"
"3848","in402ab_22_state13","Nagaland- state spesific pension received by hhmember-22",0,"numeric"
"3849","in402ab_22_state14","Manipur- state spesific pension received by hhmember-22",0,"numeric"
"3850","in402ab_22_state15","Mizoram- state spesific pension received by hhmember-22",0,"numeric"
"3851","in402ab_22_state16","Tripura- state spesific pension received by hhmember-22",0,"numeric"
"3852","in402ab_22_state17","Meghalaya- state spesific pension received by hhmember-22",0,"numeric"
"3853","in402ab_22_state18","Assam- state spesific pension received by hhmember-22",0,"numeric"
"3854","in402ab_22_state19","West Bengal- state spesific pension received by hhmember-22",0,"numeric"
"3855","in402ab_22_state20","Jharkhand- state spesific pension received by hhmember-22",0,"numeric"
"3856","in402ab_22_state21","Odisha- state spesific pension received by hhmember-22",0,"numeric"
"3857","in402ab_22_state22","Chhatisgarh- state spesific pension received by hhmember-22",0,"numeric"
"3858","in402ab_22_state23","Madhya Pradesh- state spesific pension received by hhmember-22",0,"numeric"
"3859","in402ab_22_state24","Gujarat- state spesific pension received by hhmember-22",0,"numeric"
"3860","in402ab_22_state25","Daman and Diu- state spesific pension received by hhmember-22",0,"numeric"
