"","var_name","var_desc","var_type","class","var_labels","var_levels"
"1203","cv010_28","Highest level of education - 28th  household member ",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"1204","cv010_28","Highest level of education - 28th  household member ",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"1205","cv010_28","Highest level of education - 28th  household member ",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"1206","cv010_28","Highest level of education - 28th  household member ",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1207","cv010_29","Highest level of education - 29th  household member ",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"1208","cv010_29","Highest level of education - 29th  household member ",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"1209","cv010_29","Highest level of education - 29th  household member ",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"1210","cv010_29","Highest level of education - 29th  household member ",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"1211","cv010_29","Highest level of education - 29th  household member ",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"1212","cv010_29","Highest level of education - 29th  household member ",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"1213","cv010_29","Highest level of education - 29th  household member ",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"1214","cv010_29","Highest level of education - 29th  household member ",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"1215","cv010_29","Highest level of education - 29th  household member ",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1216","cv010_30","Highest level of education - 30th  household member ",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"1217","cv010_30","Highest level of education - 30th  household member ",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"1218","cv010_30","Highest level of education - 30th  household member ",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"1219","cv010_30","Highest level of education - 30th  household member ",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"1220","cv010_30","Highest level of education - 30th  household member ",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"1221","cv010_30","Highest level of education - 30th  household member ",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"1222","cv010_30","Highest level of education - 30th  household member ",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"1223","cv010_30","Highest level of education - 30th  household member ",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"1224","cv010_30","Highest level of education - 30th  household member ",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1225","cv010_31","Highest level of education - 31st  household member ",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"1226","cv010_31","Highest level of education - 31st  household member ",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"1227","cv010_31","Highest level of education - 31st  household member ",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"1228","cv010_31","Highest level of education - 31st  household member ",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"1229","cv010_31","Highest level of education - 31st  household member ",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"1230","cv010_31","Highest level of education - 31st  household member ",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"1231","cv010_31","Highest level of education - 31st  household member ",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"1232","cv010_31","Highest level of education - 31st  household member ",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"1233","cv010_31","Highest level of education - 31st  household member ",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1234","cv010_32","Highest level of education - 32nd  household member ",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"1235","cv010_32","Highest level of education - 32nd  household member ",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"1236","cv010_32","Highest level of education - 32nd  household member ",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"1237","cv010_32","Highest level of education - 32nd  household member ",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"1238","cv010_32","Highest level of education - 32nd  household member ",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"1239","cv010_32","Highest level of education - 32nd  household member ",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"1240","cv010_32","Highest level of education - 32nd  household member ",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"1241","cv010_32","Highest level of education - 32nd  household member ",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"1242","cv010_32","Highest level of education - 32nd  household member ",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1243","cv010_33","Highest level of education - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"1244","cv010_33","Highest level of education - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"1245","cv010_33","Highest level of education - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"1246","cv010_33","Highest level of education - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"1247","cv010_33","Highest level of education - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"1248","cv010_33","Highest level of education - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"1249","cv010_33","Highest level of education - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"1250","cv010_33","Highest level of education - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"1251","cv010_33","Highest level of education - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1252","cv010_34","Highest level of education - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"1253","cv010_34","Highest level of education - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"1254","cv010_34","Highest level of education - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"1255","cv010_34","Highest level of education - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"1256","cv010_34","Highest level of education - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"1257","cv010_34","Highest level of education - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"1258","cv010_34","Highest level of education - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"1259","cv010_34","Highest level of education - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"1260","cv010_34","Highest level of education - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1261","cv010_35","Highest level of education - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"1262","cv010_35","Highest level of education - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"1263","cv010_35","Highest level of education - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"1264","cv010_35","Highest level of education - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"1265","cv010_35","Highest level of education - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"1266","cv010_35","Highest level of education - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"1267","cv010_35","Highest level of education - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"1268","cv010_35","Highest level of education - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"1269","cv010_35","Highest level of education - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1270","cv011_1","Marital status of 1st  household member",0,"haven_labelled;vctrs_vctr;double","1 Never married",1
"1271","cv011_1","Marital status of 1st  household member",0,"haven_labelled;vctrs_vctr;double","2 Currently married",2
"1272","cv011_1","Marital status of 1st  household member",0,"haven_labelled;vctrs_vctr;double","3 Separated",3
"1273","cv011_1","Marital status of 1st  household member",0,"haven_labelled;vctrs_vctr;double","4 Deserted",4
"1274","cv011_1","Marital status of 1st  household member",0,"haven_labelled;vctrs_vctr;double","5 Divorced",5
"1275","cv011_1","Marital status of 1st  household member",0,"haven_labelled;vctrs_vctr;double","6 Widowed",6
"1276","cv011_1","Marital status of 1st  household member",0,"haven_labelled;vctrs_vctr;double","7 Live-in relationship",7
"1277","cv011_2","Marital status of 2nd  household member",0,"haven_labelled;vctrs_vctr;double","1 Never married",1
"1278","cv011_2","Marital status of 2nd  household member",0,"haven_labelled;vctrs_vctr;double","2 Currently married",2
"1279","cv011_2","Marital status of 2nd  household member",0,"haven_labelled;vctrs_vctr;double","3 Separated",3
"1280","cv011_2","Marital status of 2nd  household member",0,"haven_labelled;vctrs_vctr;double","4 Deserted",4
"1281","cv011_2","Marital status of 2nd  household member",0,"haven_labelled;vctrs_vctr;double","5 Divorced",5
"1282","cv011_2","Marital status of 2nd  household member",0,"haven_labelled;vctrs_vctr;double","6 Widowed",6
"1283","cv011_2","Marital status of 2nd  household member",0,"haven_labelled;vctrs_vctr;double","7 Live-in relationship",7
"1284","cv011_3","Marital status of 3rd  household member",0,"haven_labelled;vctrs_vctr;double","1 Never married",1
"1285","cv011_3","Marital status of 3rd  household member",0,"haven_labelled;vctrs_vctr;double","2 Currently married",2
"1286","cv011_3","Marital status of 3rd  household member",0,"haven_labelled;vctrs_vctr;double","3 Separated",3
"1287","cv011_3","Marital status of 3rd  household member",0,"haven_labelled;vctrs_vctr;double","4 Deserted",4
"1288","cv011_3","Marital status of 3rd  household member",0,"haven_labelled;vctrs_vctr;double","5 Divorced",5
"1289","cv011_3","Marital status of 3rd  household member",0,"haven_labelled;vctrs_vctr;double","6 Widowed",6
"1290","cv011_3","Marital status of 3rd  household member",0,"haven_labelled;vctrs_vctr;double","7 Live-in relationship",7
"1291","cv011_4","Marital status of 4th  household member",0,"haven_labelled;vctrs_vctr;double","1 Never married",1
"1292","cv011_4","Marital status of 4th  household member",0,"haven_labelled;vctrs_vctr;double","2 Currently married",2
"1293","cv011_4","Marital status of 4th  household member",0,"haven_labelled;vctrs_vctr;double","3 Separated",3
"1294","cv011_4","Marital status of 4th  household member",0,"haven_labelled;vctrs_vctr;double","4 Deserted",4
